record_id,cell_key,run_id,phase,language,stimulus_id,cz_agency,baseline_stimulus_id,model_requested,model_group,replicate,translation_note,EN-AG,EN-OB,EN-AF,EN-PR,EN-E,EN-A,EN-V,CZ-AG,CZ-OB,CZ-AF,CZ-PR,JP-V,JP-A,JP-E,JP-H,JP-S,response_char_len,response_word_count,code_var_a,code_var_b,code_var_c,code_var_d,code_var_e,code_var_f,code_var_g,code_var_r,coder_id,coded_at,authority_blame_score,relative_blame_score,agent_recovery,legalism_score,dignity_score,compromise_type,passive_echo,notes
e9f9e487-6d00-4c7a-9202-c2e325293131,CA5|meta-llama/llama-3.3-70b-instruct|1,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,1,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,13467,1895,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,partial,none,yes,mid,high,none,no,rule-based; blame recoded+verified 2026-05-29
ce521f0e-69e9-4c2c-9aae-3b77ee568f24,CA5|meta-llama/llama-3.3-70b-instruct|2,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,2,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,2052,305,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
75598926-e311-435f-a6c2-9188e8d1356d,CA5|meta-llama/llama-3.3-70b-instruct|3,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,3,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1850,287,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,none,no,rule-based; blame recoded+verified 2026-05-29
557cc9ce-ecf1-4501-8d0e-f79bd56c0840,CA5|meta-llama/llama-3.3-70b-instruct|4,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,4,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1865,283,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,none,no,rule-based; blame recoded+verified 2026-05-29
47c9c36c-d073-4044-9199-6225348c0e50,CA5|meta-llama/llama-3.3-70b-instruct|5,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,5,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,14757,2172,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
7cb817ac-8f7b-4a43-9c76-d54e27fb66f7,CA5|mistralai/mistral-large-2411|1,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,1,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1926,281,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
6d7bfd16-32df-4f8e-b1a7-c122ed28b382,CA5|mistralai/mistral-large-2411|2,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,2,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,2161,313,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
edce0b4a-01b9-4a37-828b-055cdbb2eb09,CA5|mistralai/mistral-large-2411|3,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,3,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1967,295,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,mid,none,no,rule-based; blame recoded+verified 2026-05-29
7e98d2ed-01a7-4b1d-8bec-1ff133543525,CA5|mistralai/mistral-large-2411|4,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,4,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1982,300,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,mid,supervised_burial,no,rule-based; blame recoded+verified 2026-05-29
68adcb9a-e573-475c-a1b5-dc2843c2c688,CA5|mistralai/mistral-large-2411|5,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,5,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1669,244,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
